# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250301
# Fecha de finalización: 20250331
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
Línea BAC - Vulcano SA,0,6,0,3,1,0,3,2,35,14
Línea BAE archivos - Vulcano SA,0.08333333333333333,21,0,10,5,0,10,2.1,32.6,35
Línea BAF archivos - Vulcano SA,0,1,0,1,1,0,1,1,2,2
Línea BAP archivos - Vulcano SA,0,10,0,5,2,0,5,2,29,17
Línea BAT archivos - Vulcano SA,0,4,0,3,0,0,3,1.3333333333333333,28.333333333333332,8
Mango de aluminio 5 tramos - Zuipy - Vulcano SA,0,2,0,2,2,0,2,1,15,6
"Mango fijo - Estriado (ø19 mm x 1,5 m) - Vulcano SA",0,7,0,7,4,1,7,1,15,20
"Mango fijo - Estriado (ø32 mm x 5,80 m) - Vulcano SA",0,4,0,3,3,0,3,1.3333333333333333,19.333333333333332,8
"Mango fijo - Liso (ø19 mm x 1,5 m) - Vulcano SA",0,7,0,6,5,0,6,1.1666666666666667,22,18
Mango fijo - Liso (ø32 mm x 6 m) - Vulcano SA,0,17,0,16,8,0,16,1.0625,29.3125,39
"Mango telescópico - Estriado (ø32 m x 4,8 m) - Vulcano SA",0,10,0,7,4,1,7,1.4285714285714286,75.14285714285714,25
"Mango telescópico - Estriado (ø32 mm x 2,4 m) - Vulcano SA",0,7,0,6,3,2,6,1.1666666666666667,25.833333333333332,17
"Mango telescópico - Estriado (ø32 mm x 3,6 m) - Vulcano SA",0.06666666666666667,15,0,13,7,3,13,1.1538461538461537,7.6923076923076925,40
"Mango telescópico - Liso (ø32 mm x 2,4 m) - Vulcano SA",0.09090909090909091,14,0,10,7,2,10,1.4,18.1,37
"Mango telescópico - Liso (ø32 mm x 3,6 m) - Vulcano SA",0.08695652173913043,22,0,21,10,2,19,1.1578947368421053,18.68421052631579,56
"Mango telescópico - Liso (ø32 mm x 4,8 m) - Vulcano SA",0,11,0,9,5,1,9,1.2222222222222223,19.22222222222222,28
Mango telescópico liso ø32 x 60 - Vulcano SA,0.14285714285714285,7,0,5,3,1,5,1.4,18,18
Mangos archivos - Vulcano SA,0.046153846153846156,67,0,46,25,2,46,1.4565217391304348,45.608695652173914,158
Manguera de descarga x 3 m - Vulcano SA,0,6,0,5,1,0,5,1.2,32,18
"Manguera flotante ø1 1/2"" - Bicolor - Vulcano SA",0.10526315789473684,19,0,15,10,1,15,1.2666666666666666,25.533333333333335,50
"Manguera flotante ø1 1/2"" - Bicolor x 10 m - Vulcano SA",0,25,0,22,7,12,20,1.25,27.55,81
"Manguera flotante ø1 1/2"" - Bicolor x 12 m - Vulcano SA",0.07142857142857142,14,0,13,9,0,13,1.0769230769230769,19.76923076923077,38
"Manguera flotante ø1 1/2"" - Bicolor x 8 m - Vulcano SA",0,5,0,5,2,0,5,1,24.4,16
"Manguera flotante ø1 1/2"" - Cristal - Vulcano SA",0,4,0,3,0,0,3,1.3333333333333333,23.333333333333332,10
"Manguera flotante ø1 1/2"" con terminales - Cristal x 10 m - Vulcano SA",0,10,0,10,3,1,10,1,16.5,24
"Manguera flotante ø1 1/2"" con terminales - Cristal x 12 m - Vulcano SA",0,11,0,9,2,0,9,1.2222222222222223,45.77777777777778,21
"Manguera flotante ø1 1/2"" con terminales - Cristal x 8 m - Vulcano SA",0,6,0,5,2,1,5,1.2,15.2,14
"Manguera flotante ø1 1/4"" - Bicolor - Vulcano SA",0,1,0,1,1,0,1,1,4,2
"Manguera flotante ø1 1/4"" - Bicolor x 10 m - Vulcano SA",0,2,0,2,1,0,2,1,16,4
"Manguera flotante ø1 1/4"" - Bicolor x 12 m - Vulcano SA",0,5,0,4,2,1,4,1.25,17.25,13
"Manguera flotante ø1 1/4"" - Bicolor x 6 m - Vulcano SA",0,3,0,2,2,0,2,1.5,25,7
"Manguera flotante ø1 1/4"" - Bicolor x 8 m - Vulcano SA",0,2,0,2,0,1,2,1,7,5
"Manguera flotante ø1 1/4"" - Cristal - Vulcano SA",0,2,0,2,1,0,2,1,8.5,6
"Manguera flotante ø1"" - Bicolor - Vulcano SA",0,2,0,2,2,0,2,1,34,6
"Manguera flotante ø2"" - Bicolor - Vulcano SA",0,10,0,8,5,0,8,1.25,11.875,21
Manguera plana de PVC - ø38 mm x 15 m - Vulcano SA,0.25,3,0,3,3,0,3,1,13.333333333333334,9
Manguera plana de PVC - ø38 mm x 30 m - Vulcano SA,0.07692307692307693,13,0,12,2,8,11,1.1818181818181819,10.545454545454545,47
"Manguera plana de PVC - ø38 mm x 7,5 m - Vulcano SA",0,4,0,4,3,1,4,1,9.75,14
"Manguera ø3/8"" x 3 m - Vulcano SA",0,1,0,1,0,0,1,1,6,2
Mangueras - Vulcano SA,0.09230769230769231,119,0,52,31,9,52,2.2884615384615383,41.73076923076923,257
Mangueras- Página 3 de 3 - Vulcano SA,0,2,0,1,0,0,1,2,3,4
"Manguito PN16 ø50 mm - RM 1 1/4"" (para pegar y roscar) - Vulcano SA",0,3,0,3,2,0,3,1,13.333333333333334,6
Manguito con clip - Vulcano SA,0.10526315789473684,15,0,15,10,0,15,1,18.666666666666668,50
Manguitos archivos - Vulcano SA,0.05,21,0,19,8,1,19,1.105263157894737,8.473684210526315,42
Manija para tapa visora BAS - Vulcano SA,0,1,0,1,1,0,1,1,5,4
Manija selectora 2 vías - Vulcano SA,0,3,0,2,0,1,2,1.5,42,9
Manija selectora 3 vías / 6 vías - Vulcano SA,0,2,0,2,2,0,2,1,34.5,8
Manija selectora multiválvula 6 vías - Vulcano SA,0,9,0,9,3,4,9,1,15.333333333333334,37
Manija tapa visora BAC / BAP - Vulcano SA,0.14285714285714285,7,0,6,3,2,6,1.1666666666666667,12.333333333333334,25
"Manometer Filter Pool - Gewinde 1/4"" seitlich - Vulcano SA",0,0,0,1,0,0,1,0,76,2
"Manometro filtros piscina - Rosca 1/4"" lateral - Vulcano SA",0.12903225806451613,61,0,38,21,9,38,1.605263157894737,23.157894736842106,170
Mantenimiento y limpieza - Página 2 de 9 - Vulcano SA,0,12,0,4,1,0,4,3,43.75,18
Mantenimiento y limpieza - Página 3 de 9 - Vulcano SA,0,8,0,2,1,0,2,4,66,12
Mantenimiento y limpieza - Página 4 de 9 - Vulcano SA,0,5,0,1,1,0,1,5,39,8
Mantenimiento y limpieza - Página 6 de 9 - Vulcano SA,0,7,0,2,1,0,2,3.5,41.5,10
Mantenimiento y limpieza - Página 7 de 9 - Vulcano SA,0,6,0,1,1,0,1,6,32,9
Mantenimiento y limpieza - Página 8 de 9 - Vulcano SA,0,8,0,3,0,0,3,2.6666666666666665,30.666666666666668,14
Mantenimiento y limpieza - Página 9 de 9 - Vulcano SA,0,5,0,2,0,0,2,2.5,3.5,9
Mantenimiento y limpieza - Vulcano SA,0.012987012987012988,295,0,69,26,0,69,4.27536231884058,78.27536231884058,474
Mantenimiento y limpieza archivos - Vulcano SA,0,2,0,2,0,2,2,1,0,6
Marco 20 cm con regulador de caudal - Vulcano SA,0.047619047619047616,22,0,15,11,0,15,1.4666666666666666,22.133333333333333,64
Marco 38 cm con regulador de caudal - Vulcano SA,0,8,0,7,6,0,7,1.1428571428571428,23.714285714285715,24
Marco para boca ancha - Vulcano SA,0,4,0,2,2,0,2,2,35.5,9
Marco vista skimmer boca ancha - hormigón - Vulcano SA,0,9,0,6,4,2,6,1.5,32.166666666666664,31
Mariposa de ajuste - Vulcano SA,0,1,0,1,1,0,1,1,12,4
Modulo expansor RGB 180W - Vulcano SA,0.14285714285714285,6,0,6,2,1,6,1,11.5,15
Montagezubehör - Vulcano SA,0,0,0,1,1,0,1,0,15,1
Motor BAC 2.00HP (MI) - Trifásico - Vulcano SA,0.25,3,0,3,3,0,3,1,10,9
Motor BAC 2.00HP - Monofásico - Vulcano SA,0,3,0,3,1,0,3,1,74,10
Motor BAC 2.70HP - Monofásico - Vulcano SA,0,3,0,2,1,0,2,1.5,10.5,7
Motor BAC 3.00HP (MI) - Trifásico - Vulcano SA,0.3333333333333333,3,0,2,2,0,2,1.5,16,10
Motor BAD 0.50HP - Monofásico - Vulcano SA,0,1,0,1,0,0,1,1,31,2
Motor BAD 0.75HP 2-S - Monofásico - Vulcano SA,0,1,0,1,1,0,1,1,0,3
Motor BAD 1.00HP 2-S - Monofásico - Vulcano SA,0,1,0,1,1,0,1,1,14,2
Motor BAD 1.25HP - Monofásico - Vulcano SA,0,1,0,1,0,0,1,1,25,2
Motor BAD 1.25HP 2-S - Monofásico - Vulcano SA,0,3,0,3,1,0,3,1,15,9
Motor BAE / BAP 1.00HP (MI) - Trifásico - Vulcano SA,0,2,0,1,1,0,1,2,39,5
Motor BAE / BAT / BAP 1.00HP - Monofásico - Vulcano SA,0.07142857142857142,14,0,12,6,0,12,1.1666666666666667,21,36
Motor BAE / BAT / BAP 1.25HP - Monofásico - Vulcano SA,0,6,0,6,0,0,6,1,31.666666666666668,15
Motor BAE/BAT/BAP 0.50HP - Monofásico - Vulcano SA,0.09090909090909091,21,0,17,9,0,17,1.2352941176470589,24.647058823529413,52
Motor BAE/BAT/BAP 0.75HP - Monofásico - Vulcano SA,0,22,0,19,9,1,18,1.2222222222222223,22.38888888888889,49
Motor BAE/BAT/BAP 1.00HP - Trifásico - Vulcano SA,0,5,0,3,2,1,3,1.6666666666666667,29.333333333333332,14
Motor BAP (AL) 0.33HP - Monofásico - Vulcano SA,0,2,0,2,0,0,2,1,1.5,3
Motor BAP (AL) 0.50HP - Monofásico - Vulcano SA,0,4,0,4,1,0,4,1,16.75,9
Motor BAP (AL) 0.50HP - Monofásico archivos - Vulcano SA,0,2,0,1,1,0,1,2,15,4
Motor BAS 0.33HP - Monofásico - Vulcano SA,0.5,1,0,1,1,1,1,1,2,6
Motor BAS 0.50HP - Monofásico - Vulcano SA,0,4,0,4,1,1,4,1,207.75,11
Motor centrífuga 0.50HP - Monofásico - Vulcano SA,0,3,0,3,0,2,3,1,27,10
Motor centrífuga 0.75HP - Monofásico - Vulcano SA,0,2,0,2,0,1,2,1,17.5,6
Motor centrífuga 1.00HP - Monofásico - Vulcano SA,0,2,0,1,0,0,1,2,12,4
Motor centrífuga 1.00HP - Trifásico - Vulcano SA,0,1,0,1,1,0,1,1,8,3
"Multiválvula 3 vías 1 1/2"" (para roscar) - Vulcano SA",0.08888888888888889,46,0,33,12,1,33,1.393939393939394,59.515151515151516,110
Multiválvula 3 vías ø50 (para pegar) - Vulcano SA,0.05555555555555555,41,0,30,13,9,29,1.4137931034482758,31.379310344827587,113
"Multiválvula 6 vías - 1 1/2"" c/buje (M) archivos - Vulcano SA",0,2,0,2,1,1,2,1,51,7
"Multiválvula 6 vías - 1 ½"" - Vulcano SA",0.03125,33,0,27,21,5,27,1.2222222222222223,30.85185185185185,95
"Multiválvula 6 vías - 1 ½"" c/buje - Vulcano SA",0.25,5,0,3,2,0,3,1.6666666666666667,48.333333333333336,15
"Multiválvula 6 vías - 1 ½"" s/buje - Vulcano SA",0.23529411764705882,14,0,12,12,0,12,1.1666666666666667,17.083333333333332,36
"Multiválvula 6 vías - 2"" Lateral - Vulcano SA",0.16216216216216217,37,0,25,16,6,24,1.5416666666666667,34.75,121
"Multiválvula 6 vías - 2"" TOP - Vulcano SA",0,13,0,8,4,0,8,1.625,116.5,31
"Multiválvula 6 vías - 2"" s/buje - Vulcano SA",0.14285714285714285,17,0,11,8,1,11,1.5454545454545454,17.818181818181817,53
"Multiválvula 6 vías MOD.2020 - 1 ½"" - Vulcano SA",0,24,0,18,14,1,17,1.411764705882353,33.705882352941174,72
"Multiválvula 6 vías MOD.2020 - 1 ½"" c/buje - Vulcano SA",0.07954545454545454,94,0,63,36,2,62,1.5161290322580645,46.87096774193548,237
"Multiválvula selectora 2 vías 1 1/2"" (para roscar) - Vulcano SA",0.03333333333333333,31,0,28,7,17,28,1.1071428571428572,30.535714285714285,88
Multiválvula selectora 2 vías ø50 (para pegar) - Vulcano SA,0,15,0,12,6,2,12,1.25,66.58333333333333,46
Multiválvulas 2 y 3 vías archivos - Vulcano SA,0,106,0,84,31,22,84,1.2619047619047619,29.047619047619047,305
Módulo extensor para boca skimmer - Vulcano SA,0,16,0,13,4,4,13,1.2307692307692308,26.153846153846153,42
Módulo extensor para cuello - Vulcano SA,0.09090909090909091,20,0,12,7,2,12,1.6666666666666667,80,61
Niederlassung Paraguay - Vulcano SA,0,0,0,1,1,0,1,0,171,1
O'Ring - Vulcano SA,0.03333333333333333,32,0,29,11,11,28,1.1428571428571428,18.892857142857142,102
"O'Ring 1 1/2"" - Vulcano SA",0,5,0,4,0,1,4,1.25,36,12
O'Ring difusor - Vulcano SA,0,3,0,3,2,1,3,1,18,10
O'Ring p/ unión - Vulcano SA,0,2,0,2,1,0,2,1,151,6
O'Ring p/tapa dosificador - Vulcano SA,0,3,0,2,0,0,2,1.5,5.5,5
O'Ring para aspiración multiválvula 3 vías - Vulcano SA,0,2,0,2,1,0,2,1,11.5,5
O'Ring para buje - Vulcano SA,0.1111111111111111,9,0,8,5,0,8,1.125,12.375,27
O'Ring para buje multiválvula 2 vías - Vulcano SA,0,2,0,1,1,0,1,2,8,5
O'Ring para caja de conexiones - Vulcano SA,0,3,0,3,0,3,3,1,5.333333333333333,11
O'Ring para cuerpo BAS 0.33HP / BAS 0.50HP / BAD 0.50/0.75/1.00HP / ECM 0.50HP - Vulcano SA,0.14285714285714285,7,0,6,2,0,6,1.1666666666666667,33.166666666666664,20
O'Ring para cuerpo ECM 0.75 / 1.00HP - Vulcano SA,0,6,0,5,1,0,5,1.2,21.4,14
O'Ring para cuerpo intermedio - Vulcano SA,0,12,0,10,6,1,10,1.2,20.3,36
O'Ring para perilla dosificador - Vulcano SA,0,4,0,4,1,2,4,1,7,13
O'Ring para retén rotor - Vulcano SA,0,12,0,12,6,5,11,1.0909090909090908,21.09090909090909,45
O'Ring para tapa multiválvula 3 vías - Vulcano SA,0,5,0,4,2,2,4,1.25,12.75,15
O'Ring para tapa multiválvula 6 vías - Vulcano SA,0,9,0,9,4,2,8,1.125,32.75,29
O'Ring para tapa visora BAC / BAP - Vulcano SA,0,11,0,10,6,0,10,1.1,31.4,35
O'Ring para tapón de drenaje - Vulcano SA,0.25,3,0,3,3,0,3,1,49,8
O'Ring para tapón drenaje - Vulcano SA,0.1111111111111111,10,0,8,2,1,8,1.25,12.125,29
O'Ring para uniones doble - Vulcano SA,0,3,0,3,0,3,3,1,24,14
O'Ring para unión doble - Vulcano SA,0.2,4,0,4,2,2,4,1,33.5,14
O'Ring para unión doble ø50 - Vulcano SA,0.3333333333333333,2,0,2,2,0,2,1,13,5
O'Ring para unión doble ø63 - Vulcano SA,0.3333333333333333,2,0,2,1,0,2,1,541.5,6
O'Ring para válvula automática - Vulcano SA,0.2,4,0,4,1,1,4,1,5,11
O'Ring para válvula desagote - Vulcano SA,0,1,0,1,1,0,1,1,13,3
O'Ring para vástago multiválvula 2 vías - Vulcano SA,0,6,0,5,1,4,5,1.2,27.6,25
O'Ring retén para rotor mv 6 vías - Vulcano SA,0.2,4,0,4,3,0,4,1,159,12
O'Ring rompegota - Vulcano SA,0,2,0,2,0,0,2,1,27,8
Olympic swimming pools archives - Vulcano SA,0,0,0,1,0,0,1,0,14,1
Olympic swimming pools archivos - Vulcano SA,0,0,0,1,1,0,1,0,27,2
O’Ring tapa visora - Vulcano SA,0,6,0,6,3,1,6,1,45,20
"PH Mas (+) en polvo (2,5 kg) - Vulcano SA",0.17647058823529413,13,0,11,3,4,11,1.1818181818181819,26.272727272727273,40
PH Mas (+) en polvo (7 kg) - Vulcano SA,0,3,0,3,2,1,3,1,53.666666666666664,11
PH Menos (-) en polvo (3 kg) - Vulcano SA,0,11,0,11,5,3,11,1,17.09090909090909,31
PH Menos (-) en polvo (7 kg) - Vulcano SA,0,2,0,2,0,0,2,1,26.5,4
PH Weniger (-) in Pulverform (3 kg) - Vulcano SA,0,0,0,1,1,0,1,0,30,1
POOL-INVERTER 25 heat pump - Vulcano SA,0,0,0,1,0,0,1,0,13,2
POOL-INVERTER DH 80 - 武尔卡诺 SA,0,0,0,1,0,0,1,0,20,2
Paraguay Branch - Vulcano SA,0,0,0,1,0,0,1,0,5,2
Pasamanos AISI archivos - Vulcano SA,0.0392156862745098,64,0,44,18,12,44,1.4545454545454546,36.93181818181818,173
Pasamanos corto para 2 escalones - Vulcano SA,0.09090909090909091,28,0,13,6,4,13,2.1538461538461537,68.6923076923077,73
"Pasamanos corto para vereda ø38,1 mm - Vulcano SA",0.16279069767441862,40,0,28,21,2,27,1.4814814814814814,24.333333333333332,108
Pasamanos largo para 4 escalones - Vulcano SA,0.13157894736842105,35,0,29,15,7,28,1.25,27.285714285714285,98
"Pasamanos largo para vereda ø38,1 mm - Vulcano SA",0.17777777777777778,43,0,31,16,5,30,1.4333333333333333,43.36666666666667,131
"Pasamanos largo para vereda ø44,5 mm - Vulcano SA",0.058823529411764705,17,0,13,6,0,13,1.3076923076923077,50.69230769230769,44
Pasamuro FV luminarias halógenas - Vulcano SA,0,6,0,6,5,1,6,1,8,18
Pasamuro hormigón luminarias halógenas - Vulcano SA,0,3,0,3,2,0,3,1,59.666666666666664,9
"Pasamuro para caño ¾"" (piscina de hormigón) - Vulcano SA",0.0967741935483871,29,0,23,13,6,23,1.2608695652173914,23.434782608695652,84
Pasamuro para luminaria LED (piscina de fibra de vidrio) - Vulcano SA,0.09090909090909091,10,0,9,8,1,9,1.1111111111111112,36.44444444444444,32
Pasamuro para luminaria LED (piscina de hormigón) - Vulcano SA,0.07142857142857142,13,0,13,9,2,12,1.0833333333333333,33.083333333333336,36
Pasamuro para luminaria PowerLED (piscina de fibra de vidrio) - Vulcano SA,0.09090909090909091,22,0,19,15,3,18,1.2222222222222223,14.666666666666666,62
"Pasamuro paracaño ¾"" (piscina de fibra de vidrio) - Vulcano SA",0.06666666666666667,16,0,13,9,1,12,1.3333333333333333,20.166666666666668,53
Peldaños AISI - Vulcano SA,0.25,3,0,3,2,0,2,1.5,18,10
Peldaños plásticos - Vulcano SA,0,5,0,5,2,2,5,1,14,20
Perilla Clamp p/sist. Tool-Free - Vulcano SA,0,5,0,4,2,0,4,1.25,8.25,11
Perilla blanca para regulador - Vulcano SA,0,3,0,2,1,0,2,1.5,36.5,6
Perilla con inserto - Vulcano SA,0,3,0,3,2,1,3,1,33.666666666666664,9
Perilla con vástago - Vulcano SA,0,2,0,2,1,0,2,1,15,4
Perilla cromada para regulador - Vulcano SA,0,1,0,1,1,0,1,1,18,3
Perilla interruptor automático - Zuipy - Vulcano SA,0,3,0,3,1,0,3,1,5.666666666666667,6
Perno - Vulcano SA,0,2,0,2,2,0,2,1,18,9
Perno AISI manija selectora - Vulcano SA,0,4,0,4,4,0,4,1,14.25,11
Perno Clamp p/sist. Tool-Free - Vulcano SA,0,1,0,1,0,0,1,1,20,2
Perno de horqueta - Vulcano SA,0,3,0,3,3,0,3,1,26,10
Perno horquilla - Vulcano SA,0,4,0,3,3,0,3,1.3333333333333333,40.333333333333336,13
Perno manguito AISI - Vulcano SA,0,8,0,8,7,1,8,1,72.875,29
Peças de reposição - Vulcano SA,0.2,3,0,4,1,0,4,0.75,76,9
Pico difusor VC-250 - Vulcano SA,0,2,0,2,1,0,2,1,25,6
Pico esférico blanco para hidrojet - Vulcano SA,0,21,0,5,4,0,5,4.2,68,47
Pico esférico blanco ø19 - Vulcano SA,0.14285714285714285,8,0,6,6,0,6,1.3333333333333333,12,22
Pico esférico cromado para hidrojet - Vulcano SA,0,2,0,2,2,0,2,1,46,8
Picos difusores VC-100 - Vulcano SA,0,3,0,3,2,0,3,1,28.666666666666668,9
Picos difusores VC-20 - Vulcano SA,0.3333333333333333,2,0,2,1,0,2,1,10.5,7
Picos difusores VC-200 - Vulcano SA,0,2,0,2,1,0,2,1,24,6
Picos difusores VC-30 / VF 2000 - Vulcano SA,0.08333333333333333,10,0,9,6,1,9,1.1111111111111112,18.88888888888889,30
Picos difusores VC-50 - Vulcano SA,0,5,0,5,4,0,5,1,9.4,14
Pie de apoyo ECM 0.50HP - Vulcano SA,0,2,0,1,1,0,1,2,34,7
Pie de apoyo ECM 0.75 / 1.00HP - Vulcano SA,0,2,0,2,0,0,2,1,51,4
Pie de apoyo para carro porta bomba negro - Vulcano SA,0,2,0,2,1,0,2,1,316.5,6
Pie de apoyo para motor 5L - Vulcano SA,0,1,0,1,1,0,1,1,10,2
Piedra fina x 24 kg - Vulcano SA,0,15,0,12,4,7,11,1.3636363636363635,14.545454545454545,43
Piedra gruesa x 24 kg - Vulcano SA,0,5,0,4,3,1,4,1.25,14.25,13
Piscinas archivos - Página 20 de 41 - Vulcano SA,0,1,0,1,0,0,1,1,2,2
Piscinas archivos - Vulcano SA,0,13,0,11,5,0,11,1.1818181818181819,21.454545454545453,30
Piscinas comerciales archivos - Vulcano SA,0.025210084033613446,137,0,102,55,0,102,1.3431372549019607,13.833333333333334,326
Piscinas olímpicas archivos - Vulcano SA,0,81,0,52,24,2,52,1.5576923076923077,23.423076923076923,193
Piscinas residenciales archivos - Vulcano SA,0.013043478260869565,627,0,374,166,2,373,1.6809651474530831,21.613941018766756,1418
Piscinas residenciales archivos - Vulcano SA | Brasil,0,1,0,2,0,0,2,0.5,2.5,2
Placa LED B-18 c/cable - Vulcano SA,0,2,0,1,1,0,1,2,35,6
Plantilla antideslizante - Vulcano SA,0.5,1,0,1,1,1,1,1,5,6
Plataforma FV-180 para trampolín - Vulcano SA,0.07692307692307693,12,0,10,2,1,10,1.2,36.7,36
Plataforma FV-250 para trampolín - Vulcano SA,0.16666666666666666,5,0,4,3,1,4,1.25,5.25,11
Políticas de privacidad - Vulcano SA,0,7,0,5,1,0,5,1.4,14,17
Pool Accessories - Vulcano SA,0,0,0,1,0,0,1,0,6,2
Pool accessories - Vulcano SA,0,0,0,1,0,0,1,0,63,1
Pool heating - Vulcano SA,0,0,0,1,0,0,1,0,15,2
"Poolpumpe BAC 200 - 2,00 PS 220 V einphasig - Vulcano SA",0,0,0,1,0,0,1,0,158,2
"Poolpumpe BAP 075 - 0,75 PS 220 V einphasig - Vulcano SA",0,0,0,1,0,0,1,0,4,1
"Poolpumpe BAP 125 - 1,25 PS 220 V einphasig - Vulcano SA",0,0,0,1,0,0,1,0,77,2
Porta cartucho BAF - Vulcano SA,0,2,0,2,1,0,2,1,31,5
PowerLED 18W luz blanca 10 m - Vulcano SA,0,4,0,4,1,1,4,1,15.75,10
PowerLED 6W RGB 10 m - Vulcano SA,0.14285714285714285,9,0,6,4,0,6,1.5,21,22
PowerLED 6W RGB 5 m - Vulcano SA,0,3,0,2,1,1,2,1.5,8.5,7
PowerLED archivos - Página 2 de 2 - Vulcano SA,0,8,0,3,2,0,3,2.6666666666666665,25.333333333333332,17
PowerLED archivos - Vulcano SA,0.02531645569620253,142,0,67,28,1,67,2.1194029850746268,42.850746268656714,288
PowerLED 档案 - Vulcano SA,0,0,0,1,0,0,1,0,8,1
"Pre-filtro trampa de pelos ø10"" - Vulcano SA",0,26,0,17,7,6,16,1.625,57.5625,71
"Pre-filtro trampa de pelos ø12"" - Vulcano SA",0.05263157894736842,38,0,34,13,15,34,1.1176470588235294,38.911764705882355,116
"Pre-filtro trampa de pelos ø4"" - Vulcano SA",0.09302325581395349,51,0,32,23,4,32,1.59375,40.6875,122
"Pre-filtro trampa de pelos ø8"" - Vulcano SA",0.2857142857142857,6,0,4,4,0,4,1.5,62.75,16
Pre-filtros archivos - Vulcano SA,0.075,39,0,35,23,2,35,1.1142857142857143,18.82857142857143,99
Productos - Vulcano SA,0.021917808219178082,975,0,314,88,173,313,3.1150159744408947,51.30031948881789,2026
Productos químicos archivos - Vulcano SA,0.125,69,0,27,14,2,27,2.5555555555555554,38.074074074074076,131
Products - Vulcano SA,0,1,0,1,0,0,1,1,13,2
Produkte - Vulcano SA,0,38,0,1,1,0,1,38,393,41
Puente prensa cable para caja de conexión motores - Vulcano SA,0,1,0,1,0,0,1,1,15,3
Pulsador neumático blanco - Vulcano SA,0.08333333333333333,23,0,22,7,9,21,1.0952380952380953,30.61904761904762,79
Pulsador neumático cromado - Vulcano SA,0,7,0,7,3,0,7,1,25.571428571428573,18
Pumps - Vulcano SA,0,0,0,1,1,0,1,0,9,2
Pumps for hydromassages archives - Vulcano SA,0,0,0,1,0,0,1,0,2,1
Página no encontrada - Vulcano SA,0.0427807486631016,321,0,161,63,46,157,2.0445859872611467,8.452229299363058,740
Página no encontrada - Vulcano SA | ARG,0,1,0,1,1,0,1,1,0,2
Página no encontrada - Vulcano SA | Brasil,0,2,0,1,1,0,1,2,3,5
Quero ser um revendedor - Vulcano SA,0,0,0,1,0,0,1,0,276,4
Quiero ser revendedor - Vulcano SA,0.01020408163265306,200,0,175,34,27,174,1.1494252873563218,93.35632183908046,546
"Racord 1 1/2"" - Vulcano SA",0,3,0,3,2,0,3,1,14,5
"Racord 2"" - Vulcano SA",0,1,0,1,1,0,1,1,8,2
Rebosadero aro blanco RH 1 1/2 - FV - Vulcano SA,0,7,0,6,1,1,6,1.1666666666666667,28.333333333333332,20
Rebosadero aro blanco RH 1 1/2 - Hormigón - Vulcano SA,0.07142857142857142,14,0,13,7,0,13,1.0769230769230769,45.46153846153846,36
Rebosadero aro blanco ø50 mm - FV - Vulcano SA,0,1,0,1,0,0,1,1,40,5
Rebosadero aro blanco ø50 mm - Hormigón - Vulcano SA,0.1,9,0,5,3,0,5,1.8,14,21
Rebosaderos archivos - Vulcano SA,0.02631578947368421,42,0,33,19,0,33,1.2727272727272727,21.333333333333332,95
Regatón de PVC - Vulcano SA,0,9,0,3,3,0,3,3,238,25
Regatón de goma (opcional) - Vulcano SA,0,3,0,3,1,2,3,1,7.333333333333333,11
Regatón plástico - Vulcano SA,0,7,0,5,5,0,5,1.4,14,19
"Regatón plástico 1 1/4"" - Vulcano SA",0,4,0,4,2,2,4,1,3,12
Regulador de aire blanco - Vulcano SA,0,12,0,8,5,1,8,1.5,24,36
Regulador de aire cromado - Vulcano SA,0,8,0,7,5,0,7,1.1428571428571428,43.42857142857143,24
Regulador de caudal con pernos - Vulcano SA,0,13,0,9,5,1,9,1.4444444444444444,29.88888888888889,31
Reguladores de pH archivos - Vulcano SA,0.045454545454545456,23,0,20,6,0,20,1.15,19.25,57
Rejilla estrella - Vulcano SA,0,5,0,3,2,0,3,1.6666666666666667,22.666666666666668,13
Rejilla superior - Vulcano SA,0.0625,13,0,12,11,0,12,1.0833333333333333,11.083333333333334,39
Rejillas para vereda archivos - Vulcano SA,0,31,0,28,15,2,28,1.1071428571428572,16.321428571428573,72
Repuestos - Página 10 de 49 - Vulcano SA,0,1,0,1,0,0,1,1,0,1
Repuestos - Página 12 de 49 - Vulcano SA,0,22,0,1,1,0,1,22,1050,29
Repuestos - Página 18 de 49 - Vulcano SA,0,14,0,4,2,2,4,3.5,46,31
Repuestos - Página 20 de 49 - Vulcano SA,0,3,0,1,0,1,1,3,133,6
Repuestos - Página 23 de 49 - Vulcano SA,0,2,0,1,1,0,1,2,86,8
Repuestos - Página 24 de 49 - Vulcano SA,0,1,0,1,1,0,1,1,30,3
Repuestos - Página 25 de 49 - Vulcano SA,0,1,0,1,0,1,1,1,0,3
Repuestos - Página 26 de 49 - Vulcano SA,0,1,0,1,1,0,1,1,5,2
Repuestos - Página 3 de 49 - Vulcano SA,0,5,0,4,0,2,4,1.25,45,16
Repuestos - Página 31 de 49 - Vulcano SA,0,1,0,1,1,0,1,1,16,4
