# ----------------------------------------
# Páginas y pantallas: Ruta de página y clase de pantalla
# Cuenta: Vulcano S.A.
# Propiedad: B2C ARG
# ----------------------------------------
# 
# Todos los usuarios
# Fecha de inicio: 20250401
# Fecha de finalización: 20250430
Título de página y clase de pantalla,Porcentaje de rebote,Vistas,Eventos clave,Total de usuarios,Usuarios recurrentes,Usuarios nuevos,Usuarios activos,Vistas por usuario activo,Tiempo de interacción medio por usuario activo,Número de eventos
"Resultados para ""251046 """,0,1,0,1,1,0,1,1,29,5
"Resultados para ""26100 """,0,3,0,1,0,0,1,3,3,12
"Resultados para ""2hp """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""3 HP """,0,1,0,1,0,0,1,1,8,4
"Resultados para ""3 VIAS """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""3 VÍAS """,0,2,0,1,1,0,1,2,5,6
"Resultados para ""3/4 """,0,2,0,1,0,0,1,2,10,9
"Resultados para ""300 """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""350801 """,0,1,0,1,1,0,1,1,1,4
"Resultados para ""352015 """,0.5,1,0,1,1,0,1,1,0,5
"Resultados para ""352042 """,0,1,0,1,1,0,1,1,4,5
"Resultados para ""352301 """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""352650 """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""3528 """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""352801 """,0,3,0,2,2,0,2,1.5,5,14
"Resultados para ""352802 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""362311 """,0,1,0,1,1,0,1,1,3,5
"Resultados para ""4000006 """,0,1,0,1,1,0,1,1,2,4
"Resultados para ""4000009 """,0,1,0,1,0,0,1,1,3,5
"Resultados para ""40002 """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""40006 """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""401 """,0,1,0,1,1,0,1,1,97,7
"Resultados para ""486201 """,0,1,0,1,1,0,1,1,6,5
"Resultados para ""486201bt """,0,1,0,1,1,0,1,1,19,5
"Resultados para ""486639-2 """,0,1,0,1,1,0,1,1,7,4
"Resultados para ""5 vias """,0,1,0,1,1,0,1,1,13,4
"Resultados para ""50000 """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""55002 """,0,2,0,1,1,0,1,2,12,9
"Resultados para ""550035 """,0,1,0,1,0,0,1,1,2,4
"Resultados para ""551012 """,0,1,0,1,1,0,1,1,12,5
"Resultados para ""551014 """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""551041 """,0,3,0,3,3,0,3,1,9.333333333333334,12
"Resultados para ""551041 de calor 150m³ de calor """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""600217 """,0,2,0,1,1,0,1,2,7,9
"Resultados para ""600450 """,0,2,0,1,0,0,1,2,67,8
"Resultados para ""600455 """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""600600 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""6169 """,0,2,0,1,1,0,1,2,15,11
"Resultados para ""75 """,0,1,0,1,0,0,1,1,7,5
"Resultados para ""8 RUEDAS """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""83 CM """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""8389 """,0,1,0,1,1,0,1,1,11,5
"Resultados para ""8792 """,0,1,0,1,1,0,1,1,136,4
"Resultados para ""ABLANDADOR """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""ACOPLE """,0.5,1,0,1,1,0,1,1,6,5
"Resultados para ""ALGUICIDA """,0,2,0,1,0,0,1,2,103,9
"Resultados para ""ALUMIN """,0,2,0,1,1,0,1,2,2,5
"Resultados para ""ANTRA """,0,1,0,1,1,0,1,1,67,3
"Resultados para ""Ablandador """,0,2,0,2,0,0,2,1,2.5,5
"Resultados para ""Acople rápido de bronce """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Acoples """,0,2,0,1,1,0,1,2,49,9
"Resultados para ""Acoples rápidos """,0,1,0,1,1,0,1,1,25,3
"Resultados para ""Anclajes pasamano """,0,1,0,1,0,0,1,1,37,4
"Resultados para ""Atomisadot """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""BAC """,0,1,0,1,1,0,1,1,21,6
"Resultados para ""BAC 200 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""BAD2000-75-2 """,0,2,0,1,0,0,1,2,43,6
"Resultados para ""BAE """,0,1,0,1,1,0,1,1,7,6
"Resultados para ""BAE 0,33 """,0,1,0,1,1,0,1,1,18,6
"Resultados para ""BAE 0.50 """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""BAE 100 """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""BAE 125 """,0,2,0,2,2,0,2,1,4,9
"Resultados para ""BAP 050 Código 106111 - Bomba autocebante 0,50HP, 220V 50Hz, 16,9m3 """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""BARR """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""BARRE FONDO """,0,2,0,1,0,0,1,2,40,11
"Resultados para ""BARREFONDO """,0,2,0,1,1,0,1,2,32,12
"Resultados para ""BARREFONDOS """,0,1,0,1,1,0,1,1,3,6
"Resultados para ""BAS """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""BAT """,0,2,0,2,1,0,2,1,7.5,6
"Resultados para ""BAT 075 """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""BC-10 """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""BC-20 """,0,1,0,1,1,0,1,1,11,4
"Resultados para ""BIJE REDUCCION PEGAR """,0,1,0,1,1,0,1,1,19,3
"Resultados para ""BIJE REDUCCIONPEGAR """,0,1,0,1,1,0,1,1,5,6
"Resultados para ""BOMBA AUTOCEBANTE 3HP """,0,1,0,1,1,0,1,1,32,4
"Resultados para ""BOMBA BAE 0,33 """,0,1,0,1,1,0,1,1,70,5
"Resultados para ""BOMBA DE """,0,1,0,1,1,0,1,1,7,5
"Resultados para ""BOMBA DE AGUA """,0,1,0,1,1,0,1,1,8,7
"Resultados para ""BOMBA DE CALOR """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""BOMBA DE CALOR 150 """,0,1,0,1,1,0,1,1,11,4
"Resultados para ""BOMBA VULCANO BAP """,0,1,0,1,0,0,1,1,27,3
"Resultados para ""BOMBAS PREMIUM """,0,1,0,1,0,0,1,1,83,4
"Resultados para ""BOQUILLA """,0,2,0,1,0,0,1,2,23,12
"Resultados para ""BOQUILLA MANGO """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""BRIDA BAS """,0,1,0,1,1,0,1,1,25,3
"Resultados para ""BUJE """,0.5,1,0,1,1,0,1,1,38,4
"Resultados para ""Bac """,0,1,0,1,0,0,1,1,13,5
"Resultados para ""Bac 200 trifásica """,0,1,0,1,0,0,1,1,18,3
"Resultados para ""Bac 2hp """,0,1,0,1,0,0,1,1,45,3
"Resultados para ""Bad 2000 """,0,1,0,1,0,0,1,1,10,5
"Resultados para ""Bae 050 """,0,1,0,1,0,0,1,1,58,4
"Resultados para ""Bae 075 """,0,1,0,1,0,0,1,1,6,5
"Resultados para ""Bajo mesada """,0,1,0,1,0,0,1,1,13,4
"Resultados para ""Bap 050 """,0,1,0,1,0,0,1,1,25,3
"Resultados para ""Bap075 """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Baranda """,0,4,0,2,2,0,2,2,17,17
"Resultados para ""Baranda con anclaje """,0,2,0,1,1,0,1,2,37,8
"Resultados para ""Baranda recita para piscina """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Barandas """,0,2,0,1,0,0,1,2,10,6
"Resultados para ""Barrefondl """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""Barrefondo """,0,4,0,3,0,0,3,1.3333333333333333,9.666666666666666,17
"Resultados para ""Bat """,0,1,0,1,0,0,1,1,61,4
"Resultados para ""Bingo """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""Bobina """,0,3,0,1,1,0,1,3,41,13
"Resultados para ""Bomba """,0,6,0,5,2,0,5,1.2,43,22
"Resultados para ""Bomba 100mil litros """,0,1,0,1,0,0,1,1,36,3
"Resultados para ""Bomba 75 """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""Bomba Centrifuga 3/4 Hp Vulcano Ecm 075 220v """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""Bomba agua caliente """,0,1,0,1,0,0,1,1,23,3
"Resultados para ""Bomba autocebante bae 75 """,0,2,0,1,1,0,1,2,22,5
"Resultados para ""Bomba de 110 """,0,1,0,1,0,0,1,1,17,4
"Resultados para ""Bomba de calor """,0,4,0,3,1,0,3,1.3333333333333333,13.666666666666666,15
"Resultados para ""Bomba de calor 150m³ de calor """,0,1,0,1,1,0,1,1,21,8
"Resultados para ""Bomba mi """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""Bomba para picsina """,0,1,0,1,0,0,1,1,44,3
"Resultados para ""Bomba para piscina 1/2 """,0,1,0,1,0,0,1,1,24,3
"Resultados para ""Bomba para piscina BAE 100 """,0,1,0,1,1,0,1,1,1,3
"Resultados para ""Bomba para tanque """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""Bomba piscina """,0,1,0,1,0,0,1,1,34,4
"Resultados para ""Bomba piscina 0,5 hp """,0,1,0,1,0,0,1,1,11,5
"Resultados para ""Bomba piscina 0.5 hp """,0,1,0,1,0,0,1,1,15,4
"Resultados para ""Bomba piscina0,5 hp """,0,1,0,1,0,0,1,1,18,5
"Resultados para ""Bomba sumergible """,0,2,0,1,0,0,1,2,64,5
"Resultados para ""Bombas """,0,1,0,1,0,0,1,1,28,3
"Resultados para ""Bombas autocebantes """,0,1,0,1,0,0,1,1,20,3
"Resultados para ""Bombas de 75 """,0,1,0,1,0,0,1,1,10,4
"Resultados para ""Bombas de 76 """,0,2,0,1,0,0,1,2,10,10
"Resultados para ""Bombas para calentar piscinas """,0,1,0,1,0,0,1,1,13,3
"Resultados para ""Bonba vulcano 100 """,0,1,0,1,0,0,1,1,12,5
"Resultados para ""Brida """,0,2,0,1,0,0,1,2,33,8
"Resultados para ""CABEZAL """,0,2,0,2,2,0,2,1,32.5,11
"Resultados para ""CABEZAL VULCANO """,0,1,0,1,1,0,1,1,64,6
"Resultados para ""CAJA """,0,2,0,1,1,0,1,2,16,12
"Resultados para ""CAJA OP """,0,1,0,1,1,0,1,1,17,5
"Resultados para ""CAJAS DE PASO """,0,1,0,1,1,0,1,1,4,7
"Resultados para ""CALOR """,0,4,0,2,1,0,2,2,20.5,16
"Resultados para ""CANASTO """,0,1,0,1,1,0,1,1,16,3
"Resultados para ""CANASTO SKIMMER """,0,2,0,1,1,0,1,2,33,6
"Resultados para ""CAPACITOR """,0,1,0,1,0,0,1,1,952,5
"Resultados para ""CARGA """,0,1,0,1,1,0,1,1,31,6
"Resultados para ""CARGA FILTRANTE """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""CARRO """,0,1,0,1,1,0,1,1,6,3
"Resultados para ""CASCADA """,0,1,0,1,1,0,1,1,12,3
"Resultados para ""CASCADAS """,0,1,0,1,1,0,1,1,19,3
"Resultados para ""CATALOGO """,0,1,0,1,1,0,1,1,12,4
"Resultados para ""CEPILLO """,0,1,0,1,1,0,1,1,15,3
"Resultados para ""CEPLLO """,0,1,0,1,1,0,1,1,40,5
"Resultados para ""CLARIFICADOR """,0,2,0,2,2,0,2,1,21,9
"Resultados para ""CLORADOR SALINO """,0,1,0,1,1,0,1,1,13,3
"Resultados para ""CLORO GRANULADO """,0.5,1,0,1,1,0,1,1,40,11
"Resultados para ""COBERTOR """,0,1,0,1,1,0,1,1,5,4
"Resultados para ""COLECTOR """,0.3333333333333333,2,0,2,2,0,2,1,4.5,9
"Resultados para ""CONTROLAR """,0,1,0,1,1,0,1,1,32,3
"Resultados para ""CRICE """,0,1,0,1,1,0,1,1,6,6
"Resultados para ""CRUCE PEGAR """,0,2,0,2,2,0,2,1,19,10
"Resultados para ""CRUCE PEGAR 50 """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""CRUCE PEGAR 50 HH """,0.5,1,0,1,1,0,1,1,27,3
"Resultados para ""CUERPO """,0,1,0,1,1,0,1,1,814,4
"Resultados para ""CUPLA PEGAR """,0,1,0,1,1,0,1,1,128,5
"Resultados para ""Cabezal de filtro """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Cables luces led """,0,2,0,1,1,0,1,2,19,6
"Resultados para ""Caja de conexión Estanca Código 247023 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Canasta psra skimer """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""Canasto """,0,4,0,2,1,1,2,2,43.5,14
"Resultados para ""Capacitor """,0,2,0,1,1,0,1,2,12,6
"Resultados para ""Capacitor para motor bae 050 """,0,5,0,1,0,0,1,5,51,18
"Resultados para ""Capasitor """,0,1,0,1,0,0,1,1,10,3
"Resultados para ""Carga filtrante """,0,3,0,2,1,0,2,1.5,5.5,8
"Resultados para ""Carrito """,0,1,0,1,0,0,1,1,13,3
"Resultados para ""Carrito para bomba """,0,1,0,1,0,0,1,1,12,4
"Resultados para ""Carro """,0,1,0,1,0,0,1,1,25,5
"Resultados para ""Cartucho """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Cascada """,0,8,0,7,4,0,7,1.1428571428571428,12.285714285714286,25
"Resultados para ""Cascada abs """,0,3,0,1,0,0,1,3,59,8
"Resultados para ""Cascada piscinas """,0,2,0,1,0,0,1,2,36,5
"Resultados para ""Cascadas """,0,1,0,1,1,0,1,1,8,3
"Resultados para ""Casilla """,0,2,0,1,0,0,1,2,18,6
"Resultados para ""Casilla para bomba """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""Catálogo """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Cañería 050 el tigre """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Caño de 63 mm """,0,1,0,1,0,0,1,1,21,5
"Resultados para ""Cesto """,0,3,0,1,0,0,1,3,91,10
"Resultados para ""Cesto pre filtro """,0,1,0,1,0,0,1,1,31,5
"Resultados para ""Clariador """,0,1,0,1,0,0,1,1,39,4
"Resultados para ""Clarificador """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""Clarificaeor """,0,1,0,1,0,0,1,1,13,5
"Resultados para ""Climatizacion """,0,2,0,1,0,0,1,2,57,8
"Resultados para ""Climatizador """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""Clorador """,0,1,0,1,1,0,1,1,8,4
"Resultados para ""Cloro """,0,2,0,2,1,0,2,1,12.5,7
"Resultados para ""Cloro granulado """,0,2,0,1,0,0,1,2,33,6
"Resultados para ""Cobre """,0,1,0,1,0,0,1,1,1,3
"Resultados para ""Cod: 23974 """,0,1,0,1,0,0,1,1,6,5
"Resultados para ""Conector """,0,1,0,1,0,0,1,1,8,5
"Resultados para ""Conector de panqles solares """,0,3,0,1,1,0,1,3,28,16
"Resultados para ""Contacto """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""Controlador para iluminación P/Piscina RGB - Código: 112023 """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Cuello cobra """,0,1,0,1,0,0,1,1,12,5
"Resultados para ""Cuello de cisnes """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Cuerpo """,0,4,0,1,1,0,1,4,13,15
"Resultados para ""Cuerpo bac """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Cuerpo de fundicion """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Cuerpo intermedio """,0,1,0,1,0,0,1,1,43,7
"Resultados para ""Curso de limpieza """,0,1,0,1,0,0,1,1,16,3
"Resultados para ""DESHUMIFICADOR """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""DIFUSOR """,0,2,0,2,1,0,2,1,16,9
"Resultados para ""DOSIFICA """,0,2,0,1,1,0,1,2,1,5
"Resultados para ""Direcsio para reparar """,0,3,0,1,0,0,1,3,97,14
"Resultados para ""ELECTROBOMBA AUTOCEB.BAC NEW MODELS 2.00HP 220V """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""ENRO """,0,1,0,1,0,0,1,1,22,4
"Resultados para ""ENROLLADOR """,0,1,0,1,0,0,1,1,9,6
"Resultados para ""ENROLLADOR ELECTRICO TRIFASICO """,0,1,0,1,0,0,1,1,19,4
"Resultados para ""ENRROLLADOR PARA MANGUERA AIRE VULCANO EM410 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""ESCALERA """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""ESTRELLA """,0,1,0,1,1,0,1,1,23,5
"Resultados para ""Easy """,0,1,0,1,0,0,1,1,11,3
"Resultados para ""Electro """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""Electrodo de cobre para ionizador solar ION-100 """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Elevador """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Enrollador """,0,2,0,1,0,0,1,2,13,9
"Resultados para ""Enrollados """,0,3,0,1,0,0,1,3,16,14
"Resultados para ""Enrrollafor """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""Escala """,0,1,0,1,0,0,1,1,12,5
"Resultados para ""Escalera """,0,1,0,1,0,0,1,1,39,5
"Resultados para ""Escslera """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""Esquema de istalacion """,0,1,0,1,0,0,1,1,7,4
"Resultados para ""Estator bobinado """,0,1,0,1,1,0,1,1,63,5
"Resultados para ""FILTRADO PORTATIL """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""FILTRO """,0,6,0,5,5,0,5,1.2,38.2,27
"Resultados para ""FILTRO VC 10 """,0,1,0,1,1,0,1,1,24,5
"Resultados para ""FILTRO VC 30 """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""FILTROS """,0,1,0,1,0,0,1,1,10,3
"Resultados para ""FLEX """,0,1,0,1,1,0,1,1,10,6
"Resultados para ""FOCO """,0.5,1,0,1,1,0,1,1,4,5
"Resultados para ""FUENTE SELLADA """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""Fapf """,0,1,0,1,0,0,1,1,5,3
"Resultados para ""Filtro """,0,4,0,4,0,0,4,1,20,12
"Resultados para ""Filtro agua """,0,1,0,1,0,0,1,1,20,4
"Resultados para ""Filtro arana """,0,3,0,1,0,0,1,3,78,10
"Resultados para ""Filtro para Red doméstica """,0,1,0,1,1,0,1,1,30,4
"Resultados para ""Filtro piscina """,0,1,0,1,0,0,1,1,26,5
"Resultados para ""Filtro va025 """,0,1,0,1,0,0,1,1,0,2
"Resultados para ""Filtro vc50 """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Filtros """,0,2,0,2,0,0,2,1,26,7
"Resultados para ""Flex """,0,1,0,1,0,0,1,1,2,3
"Resultados para ""Flor te """,0,1,0,1,0,0,1,1,24,4
"Resultados para ""Foco """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Focos """,0,1,0,1,0,0,1,1,11,5
"Resultados para ""Focos led """,0,1,0,1,0,0,1,1,10,3
"Resultados para ""GABINETE """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""GIRATO """,0,2,0,1,1,0,1,2,2,5
"Resultados para ""GRANULADO LENTO """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""Gabinete """,0,6,0,3,1,0,3,2,20.666666666666668,21
"Resultados para ""HIDROMASAJE """,0,3,0,1,0,0,1,3,11,11
"Resultados para ""HIDROMASAJEADOR """,0,1,0,1,1,0,1,1,35,4
"Resultados para ""HORQUILLA """,0,1,0,1,1,0,1,1,5,3
"Resultados para ""HUM """,0,1,0,1,1,0,1,1,207,6
"Resultados para ""Hidro """,0,1,0,1,0,0,1,1,9,5
"Resultados para ""Hidromasajeadores """,0,1,0,1,1,0,1,1,23,5
"Resultados para ""Hidromasajes """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""Hídrica """,0,1,0,1,0,0,1,1,5,5
"Resultados para ""Hídrom """,0,2,0,1,1,0,1,2,7,6
"Resultados para ""IMPULSOR """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""INSTALACIONES """,0,1,0,1,0,0,1,1,21,4
"Resultados para ""INYECTOR """,0,1,0,1,0,0,1,1,4,4
"Resultados para ""IONIZADOR """,0,3,0,1,1,0,1,3,14,11
"Resultados para ""IONIZADOR SOLAR """,0,1,0,1,1,0,1,1,4,3
"Resultados para ""IONIZADORES """,0,1,0,1,0,0,1,1,22,3
"Resultados para ""Impulsor """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""Ioniza """,0,1,0,1,0,0,1,1,66,4
"Resultados para ""Ionizador """,0.14285714285714285,10,0,6,4,0,6,1.6666666666666667,12.333333333333334,39
"Resultados para ""Ionozador """,0,1,0,1,1,0,1,1,8,5
"Resultados para ""JDP200AL """,0,1,0,1,1,0,1,1,6,4
"Resultados para ""Jacuzzi """,0,4,0,1,0,0,1,4,45,13
"Resultados para ""Jets """,0,1,0,1,0,0,1,1,24,3
"Resultados para ""Junta estrella """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Junta plana tapa visor 4’’ """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""Juntas """,0,4,0,1,1,0,1,4,18,15
"Resultados para ""KIT """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""KIT LIMPIAFONDO """,0,1,0,1,1,0,1,1,29,4
"Resultados para ""Kit de lueces """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Kit para piletas """,0,2,0,1,1,0,1,2,4,7
"Resultados para ""Kit pileta """,0,1,0,1,0,0,1,1,15,5
"Resultados para ""Kit tuercas bujes filtro vulcano """,0,1,0,1,0,0,1,1,8,4
"Resultados para ""LAMP RGB """,0,1,0,1,1,0,1,1,44,5
"Resultados para ""LATERAL """,0,1,0,1,1,0,1,1,21,6
"Resultados para ""LIMPIA FONDO """,0,1,0,1,0,0,1,1,20,4
"Resultados para ""LIMPIAFONDO """,0.16666666666666666,5,0,4,4,0,4,1.25,17,22
"Resultados para ""LIMPIAFONDO MEDIA """,0,2,0,1,1,0,1,2,5,6
"Resultados para ""LUMINARIA TRANSLICH 100 LED BLANCA """,0,1,0,1,1,0,1,1,21,5
"Resultados para ""LUMIPOOL 9W RGB """,0,1,0,1,1,0,1,1,9,3
"Resultados para ""Led """,0,2,0,1,0,0,1,2,18,7
"Resultados para ""Les """,0,2,0,1,0,0,1,2,8,9
"Resultados para ""Leñador """,0,1,0,1,0,0,1,1,19,5
"Resultados para ""Limpia """,0,1,0,1,0,1,1,1,8,7
"Resultados para ""Limpia fondo Venturi """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""Limpia fondos """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""Limpiafondo 8 ruedas fijas """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""Limpiafondos """,0,1,0,1,0,0,1,1,13,4
"Resultados para ""Llave """,0,3,0,2,0,0,2,1.5,8.5,10
"Resultados para ""Luces """,0,2,0,1,1,0,1,2,10,6
"Resultados para ""Luces de led """,0,1,0,1,0,0,1,1,22,6
"Resultados para ""Luces de led para pileta de acero """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Luces halogenas """,0,2,0,1,1,0,1,2,10,6
"Resultados para ""Luminaria Spot LED Luz Blanca 4W """,0,1,0,1,0,0,1,1,17,6
"Resultados para ""Lumipool """,0,2,0,1,1,0,1,2,37,8
"Resultados para ""Luz """,0,3,0,1,1,0,1,3,6,13
"Resultados para ""MANGO """,0,2,0,2,1,0,2,1,12,10
"Resultados para ""MANGUERA """,0,1,0,1,1,0,1,1,4,4
"Resultados para ""MANIJA """,0,1,0,1,1,0,1,1,30,6
"Resultados para ""MEDIO CABEZAL """,0,1,0,1,1,0,1,1,44,3
"Resultados para ""MONITOR """,0,1,0,1,0,0,1,1,8,4
"Resultados para ""MOTOR """,0,1,0,1,1,0,1,1,192,4
"Resultados para ""MULTIVALVULA """,0,2,0,2,2,0,2,1,12,9
"Resultados para ""MUTIVALVULA 6 """,0,2,0,1,1,0,1,2,15,7
"Resultados para ""Malagueño """,0,2,0,1,0,0,1,2,18,9
"Resultados para ""Mango """,0,6,0,5,2,0,5,1.2,28.4,24
"Resultados para ""Mango telescópico liso ø32 x 60 """,0,1,0,1,1,0,1,1,3,4
"Resultados para ""Manguera """,0,6,0,4,0,0,4,1.5,25.25,23
"Resultados para ""Manguera de aspiracion """,0,1,0,1,0,0,1,1,8,3
"Resultados para ""Manguera plana """,0,1,0,1,1,0,1,1,648,4
"Resultados para ""Manta piscina """,0,1,0,1,0,0,1,1,45,4
"Resultados para ""Media neopreno """,0,1,0,1,0,0,1,1,9,3
"Resultados para ""Medidas bomba de calor Vulcano inverter 75 """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Motor """,0,1,0,1,0,0,1,1,25,3
"Resultados para ""Motores """,0,4,0,1,1,0,1,4,4,12
"Resultados para ""Multivalvula """,0.25,3,0,3,1,0,3,1,14.333333333333334,11
"Resultados para ""NEREO """,0,1,0,1,0,0,1,1,43,4
"Resultados para ""NIVEL """,0,1,0,1,1,0,1,1,9,4
"Resultados para ""NOTEBOOK """,0,1,0,1,0,0,1,1,8,6
"Resultados para ""ORING """,0,1,0,1,1,0,1,1,20,4
"Resultados para ""OSMOSIS """,0,1,0,1,0,0,1,1,46,4
"Resultados para ""Olimpica """,0,1,0,1,0,0,1,1,24,7
"Resultados para ""P02413 """,0,1,0,1,0,0,1,1,6,4
"Resultados para ""P900 """,0,2,0,1,1,0,1,2,0,5
"Resultados para ""PASAMANOS """,0,4,0,2,0,1,2,2,52.5,15
"Resultados para ""PASAMURO PUSH IN """,0,1,0,1,1,0,1,1,13,4
"Resultados para ""PASTILL """,0,8,0,1,0,0,1,8,426,30
"Resultados para ""PASTILLAS """,0,1,0,1,0,0,1,1,15,5
"Resultados para ""PELO """,0,2,0,1,1,0,1,2,2,5
"Resultados para ""PH """,0,1,0,1,1,0,1,1,3,3
"Resultados para ""PISTA CERAMICA """,0.5,1,0,1,1,0,1,1,0,4
"Resultados para ""Padel """,0,1,0,1,0,0,1,1,5,4
"Resultados para ""Palanca """,0,1,0,1,1,0,1,1,0,2
"Resultados para ""Paleta """,0,2,0,1,0,0,1,2,10,9
"Resultados para ""Palo extensible """,0,1,0,1,0,0,1,1,17,3
"Resultados para ""Paneles solares """,0,2,0,1,1,0,1,2,21,9
"Resultados para ""Para calentar agua """,0,2,0,1,0,0,1,2,17,6
"Resultados para ""Pasa mano """,0,5,0,1,1,0,1,5,24,14
"Resultados para ""Pasamano """,0,6,0,3,0,2,3,2,71.66666666666667,26
"Resultados para ""Pasamano exterior """,0,1,0,1,1,0,1,1,15,3
"Resultados para ""Pasamanos """,0,2,0,1,0,0,1,2,51,10
"Resultados para ""Pasamanos Largo Mod. Ext/Int Para 4 Escalones """,0,1,0,1,1,0,1,1,2,3
"Resultados para ""Peldaño """,0,1,0,1,0,0,1,1,3,3
"Resultados para ""Pelo """,0,4,0,1,0,0,1,4,16,14
"Resultados para ""Ph """,0,1,0,1,0,0,1,1,3,4
"Resultados para ""Pico """,0,1,0,1,0,0,1,1,34,6
"Resultados para ""Pintura para piscina """,0,1,0,1,0,0,1,1,105,4
"Resultados para ""Pissinas """,0,2,0,1,0,0,1,2,27,6
"Resultados para ""Pool inverter """,0,1,0,1,0,0,1,1,6,3
"Resultados para ""Pool invertir """,0,1,0,1,0,0,1,1,10,5
"Resultados para ""Power Led """,0,2,0,1,0,0,1,2,14,5
"Resultados para ""Pre filtro """,0,1,0,1,0,0,1,1,4,3
"Resultados para ""Presa control """,0,1,0,1,0,0,1,1,7,3
"Resultados para ""REGUL """,0,1,0,1,1,0,1,1,7,3
"Resultados para ""REPUESTOS """,0,2,0,2,2,0,2,1,11.5,12
